"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 07 03:13:54 UTC 2026","Thu May 07 03:13:54 UTC 2026","216","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testMalformedToken","CT008 - Token com formato inválido deve ser rejeitado","Verifica se a API rejeita tokens que não seguem o padrão JWT (header.payload.signature)"
"passed","Thu May 07 03:13:54 UTC 2026","Thu May 07 03:13:54 UTC 2026","110","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testDeleteNonExistentUser","testDeleteNonExistentUser","Verificar se a API retorna erro ao tentar excluir usuário inexistente"
"passed","Thu May 07 03:13:54 UTC 2026","Thu May 07 03:13:54 UTC 2026","350","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testLoginWithWrongPassword","CT003 - Login com senha incorreta deve retornar erro 401","Verifica se a API rejeita login quando email existe mas senha está incorreta"
"passed","Thu May 07 03:13:54 UTC 2026","Thu May 07 03:13:54 UTC 2026","133","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testLoginWithNonExistentEmail","CT002 - Login com email inexistente deve retornar erro 401","Verifica se a API rejeita tentativas de login com email que não existe na base"
"passed","Thu May 07 03:13:55 UTC 2026","Thu May 07 03:13:55 UTC 2026","332","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testUpdateUserWithoutAuthentication","CT006 - Rejeição de atualização sem autenticação","Verifica se a API impede tentativas de atualizar dados de usuário sem fornecer token de autenticação válido, garantindo a segurança das operações"
"passed","Thu May 07 03:13:54 UTC 2026","Thu May 07 03:13:54 UTC 2026","350","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testCreateUserWithDuplicateEmail","CT003 - Rejeição de email duplicado no sistema","Verifica se a API impede a criação de usuário com email já existente no sistema, mantendo a integridade dos dados e unicidade dos emails"
"passed","Thu May 07 03:13:55 UTC 2026","Thu May 07 03:13:55 UTC 2026","358","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testValidLogin","CT001 - Login com credenciais válidas deve retornar token JWT","Testa o processo completo de login: criar usuário → fazer login → validar token recebido"
"passed","Thu May 07 03:13:54 UTC 2026","Thu May 07 03:13:54 UTC 2026","115","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testCreateUserWithInvalidEmail","CT001 - Rejeição de usuário com email inválido","Verifica se a API rejeita corretamente tentativas de criar usuário com formato de email inválido, retornando erro de validação apropriado"
"passed","Thu May 07 03:13:55 UTC 2026","Thu May 07 03:13:55 UTC 2026","156","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testGetUserById","CT003 - Busca de usuário específico por ID","Verifica se é possível localizar e retornar os dados completos de um usuário específico utilizando seu ID único como parâmetro de busca"
"passed","Thu May 07 03:13:54 UTC 2026","Thu May 07 03:13:55 UTC 2026","305","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testDeleteUserWithoutAuthentication","CT007 - Rejeição de exclusão sem autenticação","Verifica se a API impede tentativas de excluir usuário sem fornecer token de administrador válido, protegendo contra exclusões não autorizadas"
"passed","Thu May 07 03:13:54 UTC 2026","Thu May 07 03:13:54 UTC 2026","114","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testLoginWithEmptyFields","CT004 - Login com campos vazios deve retornar erro de validação","Verifica se a API valida campos obrigatórios (email e senha) no processo de login"
"passed","Thu May 07 03:13:55 UTC 2026","Thu May 07 03:13:55 UTC 2026","129","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testCreateUser","CT002 - Criação de novo usuário com dados válidos","Verifica se é possível criar um novo usuário fornecendo dados válidos (nome, email, password, administrador) e se a API retorna o ID do usuário criado"
"passed","Thu May 07 03:13:55 UTC 2026","Thu May 07 03:13:55 UTC 2026","233","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testUpdateUser","CT004 - Atualização de dados de usuário existente","Verifica se é possível modificar os dados de um usuário já cadastrado, alterando nome, email, senha e status de administrador através de requisição PUT"
