"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 07 03:12:21 UTC 2025","Fri Nov 07 03:12:21 UTC 2025","263","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testDeleteUser","CT005 - Exclusão de usuário existente","Verifica se é possível remover permanentemente um usuário do sistema utilizando token de administrador e confirma que o usuário não pode mais ser encontrado após a exclusão"
"passed","Fri Nov 07 03:12:20 UTC 2025","Fri Nov 07 03:12:21 UTC 2025","388","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testUpdateUserWithoutAuthentication","CT006 - Rejeição de atualização sem autenticação","Verifica se a API impede tentativas de atualizar dados de usuário sem fornecer token de autenticação válido, garantindo a segurança das operações"
"passed","Fri Nov 07 03:12:21 UTC 2025","Fri Nov 07 03:12:21 UTC 2025","400","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testValidLogin","CT001 - Login com credenciais válidas deve retornar token JWT","Testa o processo completo de login: criar usuário → fazer login → validar token recebido"
"passed","Fri Nov 07 03:12:21 UTC 2025","Fri Nov 07 03:12:21 UTC 2025","385","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testCreateAdminUser","CT006 - Criação de usuário com privilégios administrativos","Verifica se é possível criar um usuário com flag de administrador ativa, garantindo que tenha as permissões necessárias para gerenciar outros usuários no sistema"
"passed","Fri Nov 07 03:12:20 UTC 2025","Fri Nov 07 03:12:20 UTC 2025","128","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testCreateUserWithInvalidEmail","CT001 - Rejeição de usuário com email inválido","Verifica se a API rejeita corretamente tentativas de criar usuário com formato de email inválido, retornando erro de validação apropriado"
"passed","Fri Nov 07 03:12:20 UTC 2025","Fri Nov 07 03:12:21 UTC 2025","113","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testInvalidToken","testInvalidToken","Verificar se a API rejeita token inválido"
"passed","Fri Nov 07 03:12:21 UTC 2025","Fri Nov 07 03:12:21 UTC 2025","166","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testCreateUser","CT002 - Criação de novo usuário com dados válidos","Verifica se é possível criar um novo usuário fornecendo dados válidos (nome, email, password, administrador) e se a API retorna o ID do usuário criado"
"passed","Fri Nov 07 03:12:20 UTC 2025","Fri Nov 07 03:12:20 UTC 2025","139","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testGetUserWithInvalidId","testGetUserWithInvalidId","Verificar se a API retorna erro ao buscar usuário com ID inválido"
"passed","Fri Nov 07 03:12:20 UTC 2025","Fri Nov 07 03:12:20 UTC 2025","135","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testDeleteNonExistentUser","testDeleteNonExistentUser","Verificar se a API retorna erro ao tentar excluir usuário inexistente"
"passed","Fri Nov 07 03:12:20 UTC 2025","Fri Nov 07 03:12:20 UTC 2025","133","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testLoginWithNonExistentEmail","CT002 - Login com email inexistente deve retornar erro 401","Verifica se a API rejeita tentativas de login com email que não existe na base"
"passed","Fri Nov 07 03:12:20 UTC 2025","Fri Nov 07 03:12:20 UTC 2025","398","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testLoginWithWrongPassword","CT003 - Login com senha incorreta deve retornar erro 401","Verifica se a API rejeita login quando email existe mas senha está incorreta"
